Job_ID,Job_Title,Min_YOE,Est_Salary,JD_Trans,L1,L2,L3,L4,MinL,Location,VN,Remote,W_Term,W_Term_2,W_Term_3,W_Term_4,Data_Engineer,Data_Analyst,Data_Scientist,Business_Analyst,Business_Intelligence,Combined_role,Others
5449,AWS Engineer / Data Engineer,0.5,NA,Hanoi recruits AWS Engineer/ Data Engineer with experience AWS - Salary agreement; 6 months - 1 year of experience,1,,,,1,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
5448,Data Scientist | Data Engineer,2,2472,HN-VNPT recruits #Data Scientist/Data Engineer+Top DHCNTT+Requirements from 2 years of experience+Salary Offer UPTO 700M/year,1,2,,,1,HN,1,0,Fulltime,,,,1,0,1,0,0,1,0
5447,Senior Data Science,NA,2965,"HCM 1 Senior data science, good English communication, salary up to 70 million",2,,,,2,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
5446,Analytics Engineer | Data Engineer,1,1500,"At least 1 year of hands-on experience with SQL, additional experience with programming languages (python, r) is a plus; At least 1 year of experience with any visualization tools (Power BI, Tableau…)",1,2,,,1,Remote,1,1,Fulltime,,,,1,0,0,0,0,0,0
5445,Senior Data Engineer ( Azure + Python ),2,2200,Above 2 years experience working in IT industries,2,,,,2,HCM,1,0,Fulltime,Hybrid,,,1,0,0,0,0,0,0
5444,Senior International Business Development Executive,5,3000,"5+ years of experience; Proficiency in data analysis, forecasting, and budgeting.",2,,,,2,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
5443,"Product Management Intern ( FinTech, Blockchain )",0,150,"Hybrid work: 60% team working at our HCMC office + 40% remote; Experience using Google Docs, Sheet, Slide and basic data analysis skills",0,,,,0,HCM,1,0,Fulltime,Hybrid,,,0,0,0,0,0,0,1
5442,Senior Python Engineer - AI EdTech,NA,3500,Collaborate with AI and data science teams to integrate machine learning models and algorithms.,1,2,,,1,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
5441,Actuarial Analyst,2,2500,At Least 2 years Working on Actuarial Segment / At least 2 years of experience working in the field of fee,1,2,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
5440,AI Engineer,2,2200,Bachelor’s/Master’s degree in Engineering or Computer Science and 2+ years of relevant experience as an AI Engineer;,1,2,,,1,HN,1,0,Fulltime,,,,1,0,1,0,0,1,0
5439,Data Engineer ( AWS ),0.5,850,6 months of experience using AWS,1,,,,1,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
5438,Data Engineer,1,1270,At least 1 experience in the role of Data Engineer.,1,2,,,1,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
5437,Data Developer,2,2500,"2+ years of experience in relevant role; Proficient with some of the modern relational databases such as Oracle, DB2, and SQL Server",1,2,,,1,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
5436,Data Analyst,1,1500,At least 1 year's exerience as a Data Analyst,1,2,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
5435,Data Engineer,1,1800,"At least 01 year of experience in the management and construction of Data Warehouse, Data Mart, Data Extraction and data conversion between systems.",1,2,,,1,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
5434,Data Engineer,2,2000,At least 2 year experiences in Data Engineer,1,2,,,1,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
5433,Data & Planning Specialist,3,1200,"Working with modern data analytical and statistical tools (Power Query Editor, SQL, Python). At least 3 years of experience in planning positions for production and manufacturing firms.",2,,,,2,HN,1,0,Fulltime,,,,0,0,0,0,0,0,1
5432,Data Engineer,0,NA,"Hanoi recruits Data Engineer All Level, knowing AWS (S3, Glue ...)",1,2,,,1,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
5431,Senior ML Engineer,4,2500,"Hanoi looking for Senior ML Engineer from 4 year of experience, who used to work on Signal is an advantage. Offer UPTO 2500",2,,,,2,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
5430,Data Engineer,3,NA,3-5 years of experience,2,,,,2,VN,1,0,Fulltime,Contract,,,1,0,0,0,0,0,0
5429,AI Engineer - Junior,NA,NA,"Experienced with Python Data Science Stack (Such as Numpy, Pandas, Scikit-Learn, Ensemble Learning, etc.)",1,,,,1,HN,1,0,Fulltime,,,,1,0,1,0,0,1,0
5428,Trading Partner Analyst / Mapping Analyst,0,635,Trucommerce Dicentral searches trading partner analyst/mapping analyst (Fresher or 1 year of experience),1,,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
5427,Data Engineer,2,1800,"HN Data Engineer at least 2 years of experience or more, salary ~ 1800 $",1,2,,,1,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
5426,Data Scientist Middle / Senior,4,2500,3 days of remote WFH per week (based on the team's decision),1,2,,,1,HCM,1,0,Fulltime,Hybrid,,,0,0,1,0,0,0,0
5425,Data Science Intern,0,NA,Experience with translating mathematical models and algorithms into code (Python).,0,,,,0,HN,1,0,Fulltime,,,,0,0,0,0,0,0,1
5424,Data Scientist | Data Engineer,2,2470,Dong Da - Data Scientist | Data Engineer has 2 years EXP ages 24-30; Offer UPTO 700m/year,1,2,,,1,HN,1,0,Fulltime,,,,1,0,1,0,0,1,0
5423,Data Scientist ( Web3/Blockchain/DeFi/Crypto ),NA,3000,"Previous experience as a data scientist or experience in projects related to data science products. Proficient in Python programming language and have used frameworks such as TensorFlow, PyTorch, Keras…",1,2,,,1,HCM,1,0,Fulltime,Hybrid,,,0,0,1,0,0,0,0
5421,E-commerce Manager,NA,3000,At least 2 years’ experience in a management role; Proficient in Microsoft Office. Advanced analytics tool/kinh nghi?m is preferable,4,,,,4,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
5420,Data Engineer,2,2200,At least 2 years of experience as a Data Programmer.,1,2,,,1,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
5419,Senior Data Architect / Data Warehouse Developer,2,4000,"Bangkok Based, Relocation Provided; At least 2 years of experience working in a data engineering / ETL / DWH developer function",2,,,,2,Thailand,0,0,Fulltime,,,,1,0,0,0,0,0,0
5418,Head of Solution Development,14,5500,"14+ years of experience; Having in-depth kinh nghi?m of market analysis, industry analysis, corporate financial analysis.",4,,,,4,HN,1,0,Fulltime,,,,0,0,0,0,0,0,1
5417,Head of Data Product ( Data & Analytics Division ),15,5500,"15 years of relevant experience with modern data capability including scripting, developing, debugging and using big data technologies",4,,,,4,HN,1,0,Fulltime,,,,0,0,0,0,0,0,1
5416,Senior Business Analyst ( IS ),2.5,2200,At least 2.5 years experience; Strong experience in using process & data modelling tools.,1,2,,,1,HN,1,0,Fulltime,,,,0,0,0,1,0,0,0
5415,Senior Business Intelligence Analyst,3,2500,Minimum 3 years of experience related to business analysis or data analysis;,2,,,,2,HCM,1,0,Fulltime,,,,0,0,0,0,1,0,0
5414,Actuarial Analyst,2,2500,At Least 2 years Working on Actuarial Segment / At least 2 years of experience working in the field of fee,1,2,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
5413,Data Entry Assistant,NA,635,PLM Data Assistants – Contract 3 months,1,,,,1,HCM,1,0,Fulltime,Contract,,,0,1,0,0,0,0,0
5412,"Senior / Lead Business Analyst - Digital, Data & Analytics",5,2800,Having 5+ years’ work experience as a Business Analyst (in any industry),2,3,,,2,HCM,1,0,Fulltime,,,,0,0,0,1,0,0,0
5411,Data Analyst,1,1800,"From 1-3 years of experience in Data Analyst, or Business Analyst, or Business Intelligence position.",1,2,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
5410,Data Uploading Executive,NA,635,Have solid understanding of data analysis; Good computer skills (Excel),1,2,,,1,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
5409,Risk Management Trainee,0,650,"Final year/ young personnel under 1 year of experience; Knowledge of Python, SQL, ...",0,1,,,0,HN,1,0,Fulltime,,,,0,0,0,0,0,0,1
5408,Business Intelligence Analyst,1,1800,"Excellent Excel and command of SQL, Power BI;",1,2,,,1,HCM,1,0,Fulltime,,,,0,0,0,0,1,0,0
5407,"Senior Data Engineer ( Python, SQL, AWS )",NA,3200,Strong SQL coding skills; Advanced Data Engineering Design Skills; Significant experience in a similar Data Engineering role,2,,,,2,HCM,1,0,Fulltime,Hybrid,,,1,0,0,0,0,0,0
5406,Data Analyst,NA,670,"Proven working experience as a Data Analyst or Business Data Analyst; Working time: 5 days per week, Remote 2 Saturdays /month",2,,,,2,HCM,1,0,Fulltime,Hybrid,,,0,1,0,0,0,0,0
5405,Data Engineer,1,2120,"Junior: Starting up to 25,000,000 VND; Senior: Salary up to VND 50,000,000.",1,2,,,1,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
5404,Data Engineer Junior - Senior,NA,2400,Ability to specialize in Java/Python/Scala;,1,2,,,1,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
5403,PLM Data Assistants,NA,635,PLM Data Assistants – Contract 3 months,1,,,,1,HCM,1,0,Fulltime,Contract,,,0,1,0,0,0,0,0
5402,Data Scientist,2,2470,HN #Datascientiest 2 years Exp-UPTO 700 million/year,1,2,,,1,HN,1,0,Fulltime,,,,0,0,1,1,0,1,0
5401,Big Data,3,2965,HN Big Data - 3y exp. OFFER UPTO 70M.,2,,,,2,HN,1,0,Fulltime,,,,0,0,0,0,0,0,1
5400,Data Scientist,1,NA,(Remote) Need to recruit 3 Data Scientist +1 year of experience.,1,2,,,1,Remote,1,1,Fulltime,,,,0,0,1,1,0,1,0
5399,Data Warehouse / BI Project Manager,5,2965,data analystTAWAREHOUSE/BI PROJECT MANAGER N2/ Good English; Salary up to 70mil gross; More than 5 years working for DWH/BI or Data analytics related projects,4,,,,4,HCM,1,0,Fulltime,,,,0,0,0,0,1,0,0
5398,Data Analyst ( Viettel DAC ),NA,3000,Knowledge of the corresponding data analysis and output problems; Exploratory Data Analysis (Edata Analyst).,1,2,,,1,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
5397,Data Engineer,NA,2500,Prioritizing a work-life balance with the flexible work-from-home policy,1,2,,,1,HN,1,0,Fulltime,Hybrid,,,1,0,0,0,0,0,0
5396,Data Analyst ( HR & MKT domain ),NA,1500,"Fluent in Excel; Knowledge of ATS, HR System, Power BI/Google Data Studio, and Google Analytics is a plus",1,2,,,1,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
5395,Supply Chain Analyst,NA,1500,Good at data processing skills using analytical tools (e.g. R or Python) is a strong plus; Experience in Business Intelligence (BI) tools and technologies is highly desirable,1,,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
5394,Risk Data Analytics Expert,5,2500,"Proficient in data analysis / processing tools (Power Bi, TableAu, Python, ...)",2,3,,,2,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
5393,"Reporting and Finance Business Partner ( Power BI, Fluent English )",4,2200,At least 4 years in same or similar role,2,,,,2,HCM,1,0,Fulltime,,,,0,0,0,0,1,0,0
5392,Data Analyst,1,1200,1- year working experience,1,,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
5391,"Report Developer ( SQL, Power BI, Data Warehousing )",NA,1500,"Very strong and solid working experience in Reporting Platform, Data Warehousing and Power BI tools.",1,2,,,1,HN,1,0,Fulltime,,,,0,0,0,0,0,0,1
5390,AI Engineer,3,3000,"Minimum of 3 years of experience in the AI field: natural language processing (NLP), Machine Learning, and Deep Learning, or related fields.",2,,,,2,HN,1,0,Fulltime,,,,1,0,1,0,0,1,0
5389,Customer Data Platform & Business Intelligence Specialist,2,3000,"Proven 02-04 years project implementation experience; Familiar with at least one of leading business intelligence tools (Qlik, Tableau, Power BI, Data Studio)",1,2,,,1,HCM,1,0,Fulltime,,,,0,0,0,0,1,0,0
5388,Data Engineer,2,2500,2+ years of experience in relevant role,1,2,,,1,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
5387,Middle - Senior Data Engineer,NA,2000,"Knowledge of programming, data structure & algorithm; Knowledge and skills to use databases (RDBMS, Graph, Databases, NOSQL, ...)",1,2,,,1,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
5386,Workforce Management Analyst / Data Analyst,1,1300,"Ability to use Power BI, SQL and Excel",1,,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
5385,MIS Executive ( Data Analyst ),2,1500,2-3 Years’ Experience in Any Management Reporting,1,2,,,1,Long An,1,0,Fulltime,,,,0,1,0,0,0,0,0
5384,Data Analyst Teamlead,2,2500,Experience from 02 years,2,3,,,2,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
5383,MLOps Engineer ( Machine Learning ),5,2800,"At least 5 years of experience in analysis, digital data, risk management of consumer finance, retail customers",2,,,,2,HN,1,0,Fulltime,,,,1,0,0,1,0,1,0
5382,Data Analyst Intern,0,NA,Trained skills for Data Specialist position.,0,,,,0,VN,1,0,Fulltime,,,,0,1,0,0,0,0,0
5381,"Business Intelligence , Operations",2,2200,At least 2 years of experience in Business Intelligence or Data Analytics role with proven business impact,1,2,,,1,HCM,1,0,Fulltime,,,,0,0,0,0,1,0,0
5380,Junior Data Engineer,NA,1500,"Solid understanding of data engineering concepts, ETL processes, and data integration techniques.",1,,,,1,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
5379,GCP Cloud Data Engineer,5,3540,At least 5 years working as a Data Engineer,2,,,,2,HCM,1,0,Fulltime,Hybrid,,,1,0,0,0,0,0,0
5378,Business Intelligence Project Manager,10,2965,"More than 10 years’ experience; Must has advance kinh nghi?m of DWH, ETL, Azure synapse, SQL server, or MS SSIS,SSAS/ data analytics (BI), data modeling, and Power BI. Experience with Qlik, Tableau are preferred",4,,,,4,HCM,1,0,Fulltime,,,,0,0,0,0,1,0,0
5377,Senior AI Solutions Consultant - Global AI Corporation,NA,5000,"Proven success in customer management, preferably in AI or ML environments.",1,2,,,1,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
5376,"Procurement Analyst, Intern",0,200,"Good numerical and data skills, proficient Excel skills; Duration: 6 months (Aug 2023 - Jan 2024)",0,,,,0,HCM,1,0,Fulltime,Contract,,,0,1,0,0,0,0,0
5375,"Manager, Logistics Business Intelligence",NA,3000,"Perform ad-hoc analysis to understand certain business cases and challenges, providing conclusions and advice based on data analysis.",4,,,,4,HCM,1,0,Fulltime,,,,0,0,0,0,1,0,0
5374,Data Analyst ( Finance Divison ),2,1800,At least 2 years experience;,1,2,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
5373,Data Analyst,1.5,1800,"From 1,5 years of proven experience as a Data Analyst for SaaS products",1,2,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
5372,Big Data Engineer | Developer,1,2540,At least 1 year of experience in the same position.,1,2,,,1,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
5371,AI Engineer ( NLP ),2,1695,2+ years’ work experience in an AI Engineer role.,1,2,,,1,HN,1,0,Fulltime,,,,1,0,1,0,0,1,0
5370,Machine Learning Engineer,5,2500,"Min 3 years (senior level) and 5 years (expert level) of solid experience in data science, machine learning engineering or big data engineering.",2,,,,2,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
5369,AI Research Engineer ( SDS ),NA,2450,"Experience in developing and debugging in Python; Experience with deep learning frameworks (Tensorflow, PyTorch, Keras, …).",1,2,,,1,HN,1,0,Fulltime,,,,1,0,1,0,0,1,0
5368,Senior Data Engineer,NA,1905,"Having SQL knowledge and working experience with relational databases, the author query (SQL) as well as working familiar with many types of databases.",2,,,,2,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
5367,Senior Data Engineer ( Azure or AWS ),3,3500,We are looking for a candidate with > 3+ years of experience in a Data Engineer role,2,,,,2,Remote,1,1,Fulltime,,,,1,0,0,0,0,0,0
5366,Risk Analyst,1,1500,"At least 1 years of experiences in data analysis, Consumer Finance or Retail Banking is preferred.",1,2,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
5365,Training Coordinator & Data Analysis Officer,1,1500,Minimum 01 years of training experience.,1,2,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
5364,Investment Analyst | Data Analyst,1,1600,Experience in collecting information (Due Diligence) and data analysis (data analysis); From 1 year of stock analysis/investment analysis or higher analysis,1,,,,1,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
5363,Performance Analyst,NA,1500,"Proficient use of Excel and specialized applications (Power Bi, TableAu, Visio, Project,, .. etc.); Staff: Experienced priority; Specialist level: minimum 01 year of experience",1,2,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
5362,Data Analyst,2,1500,"Proven experience as a Data Engineer, Data Analyst, or similar role with expertise in data formatting, cleansing, and integration.",1,2,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
5361,Data Operation Executive,NA,1500,"College graduation especially in Logistics, Freight Forwarding, Data science, IT applications.",1,2,,,1,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
5360,Data Engineer | Data Analyst,3,1485,"Recruit 1 Data Engineer/Data Analyst Onsite Hanoi - Outsource Company, 25m -35M, Exp 3y+",2,,,,2,HN,1,0,Fulltime,,,,1,1,0,0,0,1,0
5359,Data Scientist,3,2120,Cau Giay - HN recruits Data Scientist. Experience 3Y. Salary 30 - 50m,2,,,,2,HN,1,0,Fulltime,,,,0,0,1,1,0,1,0
5358,Business Analyst | Data Analyst,3,2500,At least 3 years of experience; Experience writing SQL queries and using data visualization techniques and tools,2,,,,2,HN,1,0,Fulltime,,,,0,1,0,1,0,1,0
5357,Integrated Risk Analyst,1,1600,"?1-year relevant experience in banking and financial services related roles; Knowledge in data visualization tools such as Tableau, Power BI;",1,2,,,1,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
5356,Solution Consultant - CGI,2,2200,"Experience in Data AI, integration & implementation software solution; Experience in Big Data analytics solution; 02 Year Experience in DB/System Infrastructure Industry",1,2,,,1,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
5355,Remote,3,3344,$19.00 Per Hour,2,,,,2,Remote,1,1,Fulltime,,,,0,0,0,0,0,0,1
5354,Data Analyst,1,1200,1+ year of experience in the field of data analyst.,1,2,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
5353,Data Engineer,5,3000,5+ years of relevant experience,2,,,,2,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
5352,Data Analyst,0,510,"Apprentice/internship/collaborator of 3-5 million levels; 9-12 million hard salary staff according to capacity; Know how to use Power Bi tools, Tableeau; SQL, Python query language ...",0,1,,,0,HN,1,0,Fulltime,Part-time,Freelance,,0,1,0,0,0,0,0
5351,Data Quality Engineer,2,1800,Understanding of Data Governance principles and how Data Governance relates to Data Quality Management,1,2,,,1,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
5350,Data Analyst,NA,1270,"Graduated from university with regular systems, prioritizing IT majors, computer science, information system, economic information technology, finance - banking.",1,2,,,1,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
5349,Data Analyst,2,1060,There are at least 02 years of relevant experience,1,2,,,1,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
5348,Senior Demand Analyst,2,1500,"At least 2 years of working experience related to: data processing, data analysis, ...; Using tools and support software: SQL (Advance), Power Bi (Advance), Excel (Advance), R-Studio (Advance), Python (Advance), Google T-Flow, ...",2,,,,2,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
5347,Commercial Planning Manager,8,2500,"At least 8 years in Business Development and 3 years in a managerial role; Computer advance in Excel, Power BI",4,,,,4,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
5346,"Expert, Risk Policy & Strategy ( Unsecured Lending )",5,3500,Minimum 5 years experience in risk management; 02 years of management experience in banking; Have basic kinh nghi?m of data analysis and make decisions based on data results,2,,,,2,HN,1,0,Fulltime,,,,0,0,0,0,0,0,1
